,BATHRM,HF_BATHRM,BATHROOMS,AC1IsYes,NUM_UNITS,ROOMS,BEDRM,EYB,STORIES,YearSold,Month,Winter,Spring,Summer,PRICE,logPrice,GrossBuildingArea,RowInside,RowEnd,Multi,SemiDetached,Single,TownEnd,TownInside,GradeLowerBetter,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,Residential_0/Condo_1,ASSESSMENT_NBHD,CongressHeights,Deanwood,RandleHeights,FortDupontPark,MichiganPark,MarshallHeights,ColumbiaHeights,Brookland,Trinidad,Hillcrest,Burleith,Anacostia,LilyPonds,BarryFarms,Petworth,Woodridge,OldCity1,Brentwood,Eckington,MtPleasant,FortLincoln,RiggsPark,StreetHeights16th,OldCity2,TakomaPark,Brightwood,Chillum,CapitolHill,LedroitPark,ChevyChase,ShepherdHeights,Georgetown,AmericanUniversity,FoggyBottom,Kent,WesleyHeights,Palisades,GloverPark,Crestwood,ClevelandPark,ColonialVillage,SouthwestWaterfront,Foxhall,NorthClevelandPark,Hawthorne,SpringValley,Wakefield,Centraltri1,Berkley,Garfield,ForestHills,ObservatoryCircle,Kalorama,Woodley,MassachusettsAvenueHeights,ASSESSMENT_SUBNBHD,CENSUS_TRACT,CENSUS_BLOCK,Ward,Ward2,Ward3,Ward4,Ward5,Ward6,Ward7,SQUARE,X,Y,QUADRANT,NW,NE,SW
14930,2,1,2.5,1,1,6,3,1967,2,2017,6,0,0,1,835000,5.922,1320,1,0,0,0,0,0,0,2,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,899,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 K Old City 1,8100,008100 1001,6,0,0,0,0,1,0,962,-76.99203652,38.89565295,NE,0,1,0
15195,3,1,3.5,1,1,6,3,1967,2,2017,12,1,0,0,835000,5.922,1488,1,0,0,0,0,0,0,2,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1120,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 L Old City 1,8410,008410 1005,6,0,0,0,0,1,0,980,-76.99093961,38.90212433,NE,0,1,0
16623,2,1,2.5,1,2,8,4,1967,2,2017,5,0,1,0,835000,5.922,1300,0,1,0,0,0,0,0,2,Very Good,Common Brick,Comp Shingle,Hardwood,2,0,11,2810,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 G Old City 1,8002,008002 1004,6,0,0,0,0,1,0,1083,-76.9814457,38.89142874,NE,0,1,0
17168,3,1,3.5,1,1,6,3,1960,2,2018,5,0,1,0,835000,5.922,1952,0,1,0,0,0,0,0,2,Average,Common Brick,Metal- Sms,Hardwood,1,2,11,880,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 F Old City 1,8001,008001 2012,6,0,0,0,0,1,0,1029,-76.9869312,38.89662624,NE,0,1,0
17172,3,1,3.5,1,1,6,3,1967,2,2018,4,0,1,0,835000,5.922,1272,1,0,0,0,0,0,0,2,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,1280,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 F Old City 1,8001,008001 2009,6,0,0,0,0,1,0,1030,-76.98728331,38.89540715,NE,0,1,0
19798,3,1,3.5,1,2,10,4,1967,2,2017,12,1,0,0,835000,5.922,1290,1,0,0,0,0,0,0,2,Very Good,Common Brick,Metal- Sms,Hardwood,2,0,24,1324,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 A Old City 1,6802,006802 1006,6,0,0,0,0,1,0,1089,-76.98148171,38.88482341,SE,0,0,0
21659,1,0,1,0,1,6,3,1950,2,2018,6,0,0,1,835000,5.922,1188,1,0,0,0,0,0,0,2,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,1584,0,Glover Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,300,000300 4009,3,0,1,0,0,0,0,1301,-77.0751295,38.92025156,NW,1,0,0
21670,1,0,1,1,1,7,3,1969,2,2018,5,0,1,0,835000,5.922,1512,1,0,0,0,0,0,0,2,Average,Common Brick,Metal- Sms,Hardwood,1,1,11,2052,0,Glover Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,300,000300 4009,3,0,1,0,0,0,0,1301,-77.0751295,38.92025156,NW,1,0,0
21692,1,2,2,1,1,7,3,1969,2,2015,7,0,0,1,835000,5.922,1456,1,0,0,0,0,0,0,2,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,1800,0,Glover Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,300,000300 4004,3,0,1,0,0,0,0,1301,-77.0751295,38.92025156,NW,1,0,0
22062,3,1,3.5,1,1,9,3,1967,2,2016,6,0,0,1,835000,5.922,1308,1,0,0,0,0,0,0,2,Good,Common Brick,Built Up,Hardwood,1,0,11,1602,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 A Old City 1,6801,006801 1007,6,0,0,0,0,1,0,1112,-76.97794189,38.88631133,SE,0,0,0
27680,2,1,2.5,1,1,7,3,1966,2,2017,8,0,0,1,835000,5.922,1366,0,1,0,0,0,0,0,2,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,3455,0,Chevy Chase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,011 A Chevy Chase,1100,001100 4016,3,0,1,0,0,0,0,1737,-77.08122125,38.95404959,NW,1,0,0
34211,2,2,3,1,1,10,4,1972,2,2017,6,0,0,1,835000,5.922,1664,0,1,0,0,0,0,0,2,Average,Vinyl Siding,Clay Tile,Hardwood,1,1,12,5040,0,Chevy Chase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,011 A Chevy Chase,1100,001100 1022,3,0,1,0,0,0,0,1875,-77.0732697,38.95883926,NW,1,0,0
39422,2,1,2.5,1,1,5,3,1969,2,2016,6,0,0,1,835000,5.922,1600,0,1,0,0,0,0,0,2,Average,Common Brick,Slate,Hardwood,1,1,12,9213,0,Chevy Chase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,011 D Chevy Chase,1500,001500 4012,4,0,0,1,0,0,0,2350,-77.0630869,38.97422942,NW,1,0,0
41242,3,1,3.5,1,1,7,4,1986,2,2017,10,0,0,0,835000,5.922,1464,1,0,0,0,0,0,0,2,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,3260,0,16th Street Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,049 A 16th Street Heights,2501,002501 2006,4,0,0,1,0,0,0,2703,-77.03371343,38.9456013,NW,1,0,0
41588,3,0,3,1,1,7,4,1972,3,2017,6,0,0,1,835000,5.922,2028,1,0,0,0,0,0,0,2,Good,Common Brick,Comp Shingle,Hardwood,2,1,11,1380,0,Mt. Pleasant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,036 A Mt. Pleasant,2701,002701 2001,1,0,0,0,0,0,0,2611,-77.03836524,38.93372616,NW,1,0,0
43972,2,2,3,0,1,8,3,1960,2.5,2017,7,0,0,1,835000,5.922,1704,0,1,0,0,0,0,0,2,Average,Common Brick,Built Up,Hardwood,1,1,12,5014,0,Crestwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2600,002600 1001,4,0,0,1,0,0,0,2637,-77.03972271,38.94135672,NW,1,0,0
44456,3,0,3,1,1,8,4,1972,1,2018,6,0,0,1,835000,5.922,1836,0,1,0,0,0,0,0,2,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,6691,0,Colonial Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1600,001600 4024,4,0,0,1,0,0,0,2755,-77.04510105,38.99001424,NW,1,0,0
45596,4,1,4.5,1,1,9,4,1967,2,2016,5,0,1,0,835000,5.922,2006,0,0,0,1,0,0,0,2,Good,Common Brick,Built Up,Hardwood,1,1,13,2960,0,Brightwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,006 A Brightwood,1803,001803 1001,4,0,0,1,0,0,0,2732,-77.03487616,38.97052929,NW,1,0,0
45619,3,0,3,1,1,7,4,1973,1,2016,7,0,0,1,835000,5.922,1324,0,1,0,0,0,0,0,2,Good,Common Brick,Comp Shingle,Hardwood,1,2,12,7765,0,Colonial Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1600,001600 4025,4,0,0,1,0,0,0,2754,-77.04633878,38.98950943,NW,1,0,0
45876,3,1,3.5,1,1,6,4,1972,2.5,2016,5,0,1,0,835000,5.922,1719,0,1,0,0,0,0,0,2,Good,Brick/Siding,Slate,Hardwood,1,1,12,5940,0,Shepherd Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1600,001600 3001,4,0,0,1,0,0,0,2774,-77.03161307,38.98229097,NW,1,0,0
45959,3,1,3.5,1,1,8,5,1984,2,2016,6,0,0,1,835000,5.922,1972,1,0,0,0,0,0,0,2,Good,Common Brick,Metal- Sms,Carpet,2,0,11,3105,0,Columbia Heights,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,015 B Columbia Heights,2502,002502 3002,4,0,0,1,0,0,0,2824,-77.03123928,38.93925808,NW,1,0,0
53005,3,0,3,1,1,8,3,1980,2,2018,1,1,0,0,835000,5.922,1600,1,0,0,0,0,0,0,2,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1701,0,Columbia Heights,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,015 C Columbia Heights,3200,003200 1003,1,0,0,0,0,0,0,3031,-77.02268806,38.93606367,NW,1,0,0
56979,1,1,1.5,0,1,6,3,1943,2,2017,8,0,0,1,835000,5.922,1640,1,0,0,0,0,0,0,3,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,1600,0,Petworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,042 B Petworth,2201,002201 2000,4,0,0,1,0,0,0,3217,-77.02030946,38.94790151,NW,1,0,0
57182,2,0,2,0,1,6,3,1943,2,2018,2,1,0,0,835000,5.922,1660,1,0,0,0,0,0,0,3,Average,Common Brick,Built Up,Hardwood,1,0,11,1700,0,Petworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,042 C Petworth,2202,002202 3001,4,0,0,1,0,0,0,3253,-77.01811551,38.95152683,NW,1,0,0
59884,1,1,1.5,1,1,6,3,1967,2,2016,12,1,0,0,835000,5.922,1634,1,0,0,0,0,0,0,2,Good,Common Brick,Built Up,Wood Floor,1,0,11,1562,0,Ledroit Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,031 B Ledroit Park,3301,003301 3000,5,0,0,0,1,0,0,3125,-77.01331558,38.92060806,NW,1,0,0
61556,1,1,1.5,0,1,8,3,1943,2,2016,11,0,0,0,835000,5.922,1382,0,1,0,0,0,0,0,3,Average,Common Brick,Comp Shingle,Hardwood,1,1,11,1824,0,Petworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,042 B Petworth,2201,002201 2000,4,0,0,1,0,0,0,3217,-77.02030946,38.94790151,NW,1,0,0
65089,3,0,3,1,1,7,4,1967,2,2015,3,0,1,0,835000,5.922,1908,1,0,0,0,0,0,0,2,Very Good,Common Brick,Built Up,Hardwood/Carp,2,3,11,1620,0,Eckington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,019 B Eckington,8701,008701 1007,5,0,0,0,1,0,0,3522,-77.00557567,38.91213035,NE,0,1,0
65429,2,1,2.5,1,2,10,7,1969,2.5,2015,5,0,1,0,835000,5.922,2233,1,0,0,0,0,0,0,2,Good,Common Brick,Built Up,Hardwood/Carp,2,0,24,1581,0,Eckington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,019 B Eckington,8701,008701 1002,5,0,0,0,1,0,0,3511,-77.00870857,38.91457922,NE,0,1,0
79340,5,1,5.5,1,1,19,6,1967,3,2015,7,0,0,1,835000,5.922,2040,0,1,0,0,0,0,0,2,Very Good,Vinyl Siding,Comp Shingle,Hardwood,1,0,12,6750,0,Brookland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,007 D Brookland,9301,009301 3000,5,0,0,0,1,0,0,4138,-76.98011609,38.92961973,NE,0,1,0
4887,1,0,1,1,1,8,3,1969,2,2017,1,1,0,0,835116,5.922,1404,1,0,0,0,0,0,0,2,Good,Common Brick,Metal- Sms,Wood Floor,1,3,11,1537,0,Old City 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,040 G Old City 2,4400,004400 2000,1,0,0,0,0,0,0,416,-77.02269503,38.91582711,NW,1,0,0
16092,3,0,3,1,1,6,2,1967,2,2018,5,0,1,0,836000,5.922,1080,1,0,0,0,0,0,0,2,Good,Common Brick,Built Up,Hardwood,1,0,11,1006,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 A Old City 1,6801,006801 1002,6,0,0,0,0,1,0,1097,-76.97979522,38.88810654,SE,0,0,0
54739,3,1,3.5,1,1,8,4,1982,2,2017,11,0,0,0,836000,5.922,1456,0,1,0,0,0,0,0,3,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1400,0,Columbia Heights,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,015 C Columbia Heights,3200,003200 3004,1,0,0,0,0,0,0,3045,-77.01924005,38.93096298,NW,1,0,0
61307,3,1,3.5,1,1,6,4,1982,2,2016,11,0,0,0,836000,5.922,1200,1,0,0,0,0,0,0,3,Very Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1900,0,Petworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,042 A Petworth,2301,002301 2005,4,0,0,1,0,0,0,3310,-77.01631108,38.94375092,NW,1,0,0
53543,2,1,2.5,1,1,7,4,1967,2,2016,7,0,0,1,836175,5.922,1632,1,0,0,0,0,0,0,2,Good,Common Brick,Built Up,Carpet,2,1,11,1470,0,Columbia Heights,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,015 C Columbia Heights,3200,003200 1001,1,0,0,0,0,0,0,3034,-77.02024607,38.93599124,NW,1,0,0
10653,2,1,2.5,1,1,6,3,1980,2,2017,5,0,1,0,836500,5.922,1508,1,0,0,0,0,0,0,2,Good,Common Brick,Neopren,Hardwood,1,0,11,1103,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 K Old City 1,8301,008301 2008,6,0,0,0,0,1,0,836,-76.99904711,38.89551062,NE,0,1,0
16622,3,1,3.5,1,2,7,3,1984,2,2015,10,0,0,0,836500,5.922,1476,1,0,0,0,0,0,0,2,Very Good,Common Brick,Comp Shingle,Hardwood,2,0,24,1440,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 G Old City 1,8002,008002 1004,6,0,0,0,0,1,0,1083,-76.9814457,38.89142874,NE,0,1,0
53888,2,1,2.5,1,1,6,4,1964,2,2017,11,0,0,0,836500,5.922,1652,0,0,0,1,0,0,0,3,Good,Common Brick,Built Up,Hardwood/Carp,1,2,13,1840,0,Ledroit Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,031 A Ledroit Park,3400,003400 2024,1,0,0,0,0,0,0,3095,-77.0168254,38.91534406,NW,1,0,0
18198,1,1,1.5,1,1,4,2,1978,3,2015,8,0,0,1,837000,5.923,864,0,1,0,0,0,0,0,1,Very Good,Common Brick,Metal- Sms,Hardwood,1,2,11,561,0,Georgetown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,025 I Georgetown,202,000202 4029,2,1,0,0,0,0,0,1188,-77.06351184,38.90354118,NW,1,0,0
50188,3,1,3.5,1,1,7,4,1986,1.75,2016,11,0,0,0,837000,5.923,1727,0,1,0,0,0,0,0,2,Good,Vinyl Siding,Comp Shingle,Hardwood,2,1,12,4300,0,16th Street Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,049 C 16th Street Heights,2002,002002 3004,4,0,0,1,0,0,0,2930,-77.02869586,38.95388652,NW,1,0,0
50201,3,1,3.5,1,1,6,3,1984,2,2016,6,0,0,1,837000,5.923,1312,1,0,0,0,0,0,0,2,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1683,0,Columbia Heights,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,015 D Columbia Heights,2900,002900 2006,1,0,0,0,0,0,0,2835,-77.03171714,38.93373399,NW,1,0,0
50691,1,1,1.5,0,1,6,3,1950,2,2018,7,0,0,1,837000,5.923,1280,1,0,0,0,0,0,0,3,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,1700,0,Petworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,042 B Petworth,2101,002101 4006,4,0,0,1,0,0,0,3004,-77.02439936,38.95251507,NW,1,0,0
28234,3,1,3.5,1,1,8,3,1994,2,2015,3,0,1,0,837050,5.923,1400,0,1,0,0,0,0,0,2,Good,Common Brick,Comp Shingle,Wood Floor,1,1,11,983,0,Wesley Heights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,054 B Wesley Heights,801,000801 3001,3,0,1,0,0,0,0,1601,-77.08469058,38.93467581,NW,1,0,0
8976,2,1,2.5,1,2,8,4,1969,3,2016,3,0,1,0,837500,5.923,1755,1,0,0,0,0,0,0,2,Good,Common Brick,Metal- Sms,Hardwood,2,1,24,975,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 J Old City 1,8301,008301 1007,6,0,0,0,0,1,0,834,-76.99896436,38.89820961,NE,0,1,0
17153,2,1,2.5,1,2,6,2,1964,2,2017,3,0,1,0,837500,5.923,1508,1,0,0,0,0,0,0,3,Good,Common Brick,Metal- Sms,Wood Floor,2,0,24,1339,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 M Old City 1,6700,,6,0,0,0,0,1,0,1015,-76.98932413,38.88666772,SE,0,0,0
63764,3,1,3.5,1,1,10,4,1980,2,2015,11,0,0,0,837500,5.923,1732,0,1,0,0,0,0,0,2,Very Good,Common Brick,Typical,Hardwood,1,1,11,2237,0,Petworth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,042 C Petworth,2301,002301 2000,4,0,0,1,0,0,0,3308,-77.01655569,38.94571323,NW,1,0,0
65653,2,1,2.5,0,2,7,4,1967,2,2018,6,0,0,1,837500,5.923,1325,1,0,0,0,0,0,0,2,Good,Common Brick,Built Up,Hardwood,2,0,24,1440,0,Eckington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,019 B Eckington,8701,008701 1000,5,0,0,0,1,0,0,3523,-77.00540928,38.91281401,NE,0,1,0
79908,3,1,3.5,1,1,8,5,1967,2.25,2017,10,0,0,0,837500,5.923,1687,0,1,0,0,0,0,0,2,Good,Aluminum,Comp Shingle,Hardwood,2,1,12,7040,0,Brookland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,007 D Brookland,9301,009301 1012,5,0,0,0,1,0,0,4142,-76.98020152,38.93065804,NE,0,1,0
17625,3,1,3.5,1,2,6,4,1967,2,2016,9,0,0,0,837600,5.923,1442,0,1,0,0,0,0,0,2,Very Good,Common Brick,Metal- Sms,Hardwood,2,1,24,1485,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 A Old City 1,6900,006900 1014,6,0,0,0,0,1,0,1060,-76.9845008,38.88604008,SE,0,0,0
7049,2,1,2.5,1,1,4,2,1967,2,2017,5,0,1,0,837777,5.923,1180,0,0,0,1,0,0,0,2,Good,Common Brick,Metal- Sms,Hardwood,1,1,13,942,0,Old City 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,039 K Old City 1,8301,008301 2010,6,0,0,0,0,1,0,813,-77.00012182,38.89447421,NE,0,1,0
